# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Mar 05 20:42:08 PST 2025 [seed=1741236084154]
state	country.rates.Argentina.Brazil	country.rates.Argentina.Colombia	country.rates.Argentina.Ecuador	country.rates.Argentina.Venezuela	country.rates.Brazil.Colombia	country.rates.Brazil.Ecuador	country.rates.Brazil.Venezuela	country.rates.Colombia.Ecuador	country.rates.Colombia.Venezuela	country.rates.Ecuador.Venezuela	country.indicators.Argentina.Brazil	country.indicators.Argentina.Colombia	country.indicators.Argentina.Ecuador	country.indicators.Argentina.Venezuela	country.indicators.Brazil.Colombia	country.indicators.Brazil.Ecuador	country.indicators.Brazil.Venezuela	country.indicators.Colombia.Ecuador	country.indicators.Colombia.Venezuela	country.indicators.Ecuador.Venezuela	country.nonZeroRates
78000	0.29738860322204913	2.009782552368412	0.4660285774274232	0.26475962316775603	0.7563880085968169	2.7034379071280092	0.5676503280730966	0.8927082512850893	0.6006510367838093	0.7333898840920493	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
79000	0.42106333545305985	0.3315760025735415	1.8496990493429586	0.2443507107052362	2.3314744021650697	2.168167520838244	0.15687456385633328	1.2003258734574804	0.9702822613877238	0.6667166734895876	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
80000	1.1490991086626208	0.6447389897249125	1.3984104741457888	0.742954192110259	0.4938115270305553	0.9269237293579409	2.4750643348302153	1.0844625205561487	2.8222950875452555	1.1228291268168866	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
81000	0.8004123344244257	0.7671599293626298	0.45510852647949845	0.869039951205776	0.44224008440216334	0.9290315758972154	0.9540098589564084	0.4221249229686717	3.033009133603542	2.891025554336341	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	5.0
82000	0.9246665339345184	0.1471509304568699	0.1901401866964076	0.8327596214832605	0.6802656991558104	4.568465416145989	0.709617613717606	0.22549493226471906	4.186190622955902	2.059215088502775	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	5.0
83000	0.5244741529589855	0.11265515374762229	0.356982104044134	0.2923702368390892	1.3783601110521448	1.9707608841859037	0.3947862416873769	0.1562449885038358	0.32536521874703267	0.20358867139782982	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
84000	0.5708939043040535	0.4415645096787235	0.2746343959563938	0.9678344731192045	0.8462064362664118	1.3158223410475036	0.44230568779109214	0.24537449308965525	0.7550700020065383	0.7260093865650833	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
85000	0.0725964671574938	1.379440934279265	2.8243536688124684	0.48532082351560063	0.585532079794346	0.5705519787132135	0.2692889988809546	1.1447420200567902	0.5088590244667214	0.591176987423289	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
86000	0.7478821847033768	2.0609049693011467	3.3086794592059414	0.31566955639373445	0.8445263001904811	0.08515723113041665	0.1184403137310079	1.5903486106202471	1.0885035336882667	0.8024130988848697	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
87000	1.1824571002757447	1.3121824634333188	1.2653680606665394	0.24659216208817575	0.5204102774353543	0.5235883636325331	0.07762404176138717	1.729131634840718	1.0008662850370789	0.2740987451707261	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0
88000	0.6313220765697148	0.16205615708244578	0.5567813771232988	0.4073008515728668	0.4998877950546636	1.2672796516942828	0.056422148297726994	1.198280462411072	0.3732952936678737	0.13452733206999312	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
89000	0.23825755304336574	0.41496877483779526	1.6748271147745664	0.6068007125146059	0.14392889822173793	2.2162823960893787	0.2445131509928984	1.296111429981315	0.6309942986635961	0.3500341985996881	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
90000	0.9091253746352936	0.3427860536459103	1.2791678908323272	0.2939198273059106	0.4202405222353452	0.8836705970428849	0.7387928048670735	0.6102009049114555	0.8803050014009265	0.5554310169091407	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
91000	0.7434631467939716	0.42242375155951417	0.9616588160563546	0.6092776570158814	1.3064947027475933	2.32655006076269	0.25587185864001194	2.2497913081234424	1.396678883518434	0.7553263549723528	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
92000	0.8709043362979481	0.1356723102777067	0.6081464892620451	1.282130163809873	1.1640451206574345	1.6231169679112925	0.23488052655151803	1.9541170001477324	2.021325904051456	0.6756273505065836	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
93000	0.46031606741716313	0.84210984905795	2.374524477257214	0.4514730614927305	2.310745010916161	1.5770014877440193	0.43143979565816676	1.0862660362168817	0.6130898642506316	0.5959934113694616	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
94000	2.264736093111581	0.7432552069522151	1.7568576705656636	0.6709923547778088	1.432069729297723	0.5487164526489642	0.6555364532140988	1.1786018201233754	1.0851433915448843	1.0478645319007753	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
95000	0.3663734840710839	1.056197858046266	3.209698289405998	0.6785406930860655	0.4192471238638392	0.6458685186249465	0.29706758731472666	1.074524382611771	1.218601156473189	1.2803096337189432	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	5.0
96000	0.4893428396527886	2.2136500833076056	1.0945439362186506	0.582467563224088	0.16255831128253312	5.131604665599199	1.67181084767717	0.554896753302851	2.713320404899796	1.8563458920044076	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
97000	3.0951258722706174	0.8675666016952602	0.7316124394907556	1.4377255721516322	0.41798981835782484	2.251122244791189	1.3322966742658997	2.740943804714445	2.05296663313806	0.7534021296510159	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
98000	2.1138667176181762	0.35615123300738655	0.8256627565168081	1.9893393311012164	0.2916766820907408	1.7661135538828423	0.2034454079752535	0.7809093975217881	1.1169970857256806	0.28767465170812445	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	5.0
99000	0.55947183281229	2.707451941470999	0.1957033318422831	0.3131671724919504	0.46647279303476635	2.6371235356929805	0.32285726204773674	0.22556149231561157	0.854053939432944	0.5195916100192876	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
100000	1.0117629219776327	0.8310516727572792	0.1460139746132123	0.2787846953233628	1.4947877871430142	0.7498535618406141	0.12005725457856588	1.4050915796859254	0.6295411780317979	0.6126536598598556	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
101000	0.40347077815515614	1.2814909957463836	0.024847628878665238	0.5765186627878366	1.8182989284317557	0.36449452750145495	0.372467736405022	0.5161109197033339	0.4318218490863708	0.23728683960398553	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
102000	0.08744656710517458	1.4064416842922625	0.008360207791008956	0.14425414742167347	0.8787260899719981	0.5248116435311725	0.44722428629970784	0.5528543601765925	1.1763107894730251	0.47458002569855995	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
103000	0.9536466815096252	2.9988866910990826	0.1052361659244288	0.6014964204864428	1.5925143219337246	0.2481727133591965	0.06764152881468324	0.5292229909766363	0.5179696717536791	0.4444213708468766	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
104000	0.8922795046629711	0.7227931942425883	0.3976630150074355	0.44726346437827297	0.5927399556818896	0.14192696871678384	0.6000991777721575	3.6578133724052386	0.8563067540208668	0.3324193019216904	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
105000	0.7059884109066783	1.2867338658037937	0.29444813541273934	0.3205094010734154	0.4400639637558752	0.8966038719223032	0.4441976036417056	0.85246328428994	1.2332529521046767	0.5026319563091748	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
106000	0.34735854771850366	0.6205406266983644	1.4920985019908288	0.27926796963538497	0.6782840170919423	0.6740040914269463	0.6312465960468987	2.0056986059894046	0.27106001419133174	0.31544606151056687	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
107000	0.584677638757891	0.8804531087615999	0.8730162560642788	0.37018787580973167	0.3911108143369567	1.6552637416084865	0.13995186722088962	0.6976994522140776	0.3536935683491806	0.2803854644661705	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
108000	0.40342306973173075	0.5572849769931205	0.14608599988539275	1.0815392860690505	0.6337350145642846	0.35057234254288994	0.18938038717972036	0.8030921026747256	0.8869954578073749	0.535375736616923	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
109000	1.4612874819838455	1.5799174569174177	0.045585657900059105	0.17984223691215767	0.10399123834877738	1.3576036152282092	0.05339197399593932	0.23881646239413626	0.721869036773939	0.08070156514546427	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
110000	0.5687265322530383	0.711357606694716	0.017502729062147695	0.560445805396472	0.08267363832837862	1.4296274303981225	0.10713402777445183	0.6122233091048022	0.9620551629780466	1.2101957412018327	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
111000	1.4056732647765484	0.09112791500582182	0.13097384199495285	0.7184720007620004	2.056337359842475	1.508860920756743	0.1680269130068753	0.19647924089086582	1.08779160497513	0.7657469507887826	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
112000	0.9384244647631792	0.06928871087568399	0.04159942874966267	0.6142168292522775	0.6886319264306116	0.7082619918965568	0.4231197302158625	0.6073456383001236	1.4776946707882845	0.7685499981685879	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
113000	1.9647268800313853	0.05177319815245636	0.23061880960919956	0.37126987506138753	0.22369548327656757	0.4721890000049287	0.3382983228165916	0.9007612768944911	1.326075661343105	0.4995811345125381	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
114000	0.8791542294821552	0.4495759736852762	1.4673259703818897	0.7629717990360576	0.783278037788698	0.1264703612414118	0.13929987799625096	0.4657504182462471	0.34951087039163203	0.2744120891166429	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
115000	0.4539427708980513	1.3080478205327013	1.1656154687193534	0.3531789349509849	0.5346637732783589	0.607860538245351	0.3612676908158374	0.2791249047785971	0.38473439805992854	0.12875350881569575	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
116000	0.4216334980598266	1.3870820752610737	1.3523390255672227	0.30248419511071595	0.2961546275838367	0.3748631503684314	0.4060946293683035	0.7170808867267794	1.434733215076873	0.4846068245883184	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
117000	1.6548075499707748	0.36149720313318157	0.5167165995405056	0.48698640227227824	0.258511713943543	1.0624210293539273	0.7767233202597986	0.40096126759525486	1.0425280896407296	0.8878973846495444	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
118000	0.30522406055187096	0.16360752998401326	0.5764458237558264	0.8141054512361332	0.07415301739188414	0.39631922171814965	1.1356762212904394	0.4980147159880165	3.1372148657378083	0.856199038329781	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
119000	0.6155901827638146	0.7846031559004945	0.3474229981429398	0.49968143430591244	0.8656747107949513	1.3626998012118219	0.9807554603761305	0.46140534484877	2.1867353481744503	0.6518977526284224	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
120000	1.8425113925977386	0.8240028639268248	0.3019774896721188	0.42785291437886996	1.5326918601152337	0.12992699986043066	0.2607004739624301	1.1851511280411595	1.230568698414112	0.8573479046017954	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
121000	0.5234536916748243	0.24120058965033228	0.5154372058523926	0.27548156995446116	0.6817682324402418	0.5762317481994702	0.8015045763434455	0.3203848777930752	1.6272493730882374	0.9519332765837908	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	7.0
122000	2.4354978132450094	0.28390659457423817	0.281996484465098	0.2480777417112138	0.4511605476630941	0.4905680699888697	0.4053422459734983	1.7711582142712843	1.440074915715678	0.5137328076141828	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
123000	1.0126750875205202	0.382081958170458	0.6859378955872009	1.436653973003592	1.8009088010651513	0.844177809232171	0.6446560002716525	0.35131906021869913	1.7217615718545218	0.2942233548632294	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
124000	0.6872484269744736	0.5289555368099262	1.7010453632351028	1.2937160953519378	0.41695146096899155	1.3881257839862429	0.389438680510505	0.09424426483661841	3.0250039332646868	3.5711040240933625	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	7.0
125000	0.8830471479154308	0.8547515796144131	3.665886386983218	0.45261230246619394	0.008167563447964928	0.6960613905148668	0.2840083531544246	0.30087355921237596	1.4252657428724942	0.5993156807610076	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
126000	0.8278728979559503	0.14285368790969527	1.6564961176464152	0.716801841504249	0.018773586605198275	0.30780345281073845	0.24705620302321904	0.6605153033673243	1.1776580142375503	1.2976325242228626	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
127000	1.1575144990078643	1.2675475257964464	1.9178517072993562	0.8148176489739147	0.08999801421272742	0.04899355141337089	0.19933216212298416	0.29744174176763144	2.455160942408123	1.6068671373199719	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
128000	0.8638276551591828	0.2283784824150511	0.43853284089709044	0.24216026335892307	1.4958223153174768	0.096097716676341	0.8249414899443909	0.33299428205729353	1.3691918448414504	0.9310528785526789	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
129000	1.9214695356743328	0.8951576847114295	4.990828744336504	1.0282081865499038	1.3932230081927157	0.1803799591897426	0.9787115923017451	0.06325140879568235	1.7079258460548696	2.017369976880812	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
130000	3.57140638766227	1.4009842638550813	3.157117710806733	2.5350111965162268	0.10908555371490969	0.19900300060464082	1.340899758467335	0.018728494821689718	1.8617027210351615	1.6548734484591447	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
131000	1.739390525916417	0.24641288799384473	0.9772322606814392	0.19418575309208888	0.3965196763686068	0.08222511853178807	0.09455811677350572	0.3110153783107186	0.6987423898282673	0.12341006776756196	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
132000	1.5997007689312668	1.7399617053984242	0.32705210352384756	0.22502473066767043	0.6417513533542273	0.04023440971782631	0.1330587838076291	0.13616241565077275	0.7932948891084441	0.32526921570397915	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
133000	1.2184575859898314	0.4778188657548748	0.6764015615968347	0.7540403439009817	0.7377229608985134	0.1195481811452994	0.11318605009071797	0.26244995609852095	1.0685900389442369	0.7168667437270432	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
134000	2.031449229019493	0.9719870925600763	0.12382665725851132	0.43907363453741605	0.14321529441766623	0.04140704473777509	0.03356658479197801	0.10718300954166503	0.6002660470516277	0.7360772108064615	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	5.0
135000	1.0201121765197658	0.2217032674411876	0.2747393887820641	0.9181781144182526	0.5885064629803192	0.03445474402765975	1.005225261324674	0.021463856501276787	1.4113224385542704	1.7186043047270383	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
136000	3.105465336337479	0.8358585390246008	1.2838252218888262	1.642116218394898	0.36682441326856097	0.007320219990202868	1.622427451524943	0.06525613487870975	2.4507803401052874	1.1800671708214179	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
137000	2.3329535876450342	1.008562507655906	1.3693545574941488	0.7335550339107937	0.6919473001014219	0.028356109570457838	0.16612480148223918	0.2441278614659393	1.8492908723844588	1.2491615193643237	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
138000	1.6802955839760083	0.2278870506078204	0.6521152149789537	0.5094876349300691	0.4656888677796927	0.13212147541264435	0.39796576389777744	0.174193994136578	0.8438409327394197	1.3112186568499762	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
139000	1.9043040815025405	0.17994102638500695	1.5663320557992113	1.4557479826912827	1.8282312022823082	0.7218948859870825	0.7120997388891313	0.5324130769599779	0.9751145412620676	0.7963167145996874	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
140000	1.6462010970776184	0.13833783017637657	0.25684891687441697	3.5752403402179116	0.8009794769834427	0.21510782992141686	0.1884728342643853	0.33917740148589604	0.9153303324337398	0.9490099201898025	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	5.0
141000	2.134367372077249	0.13412066772262768	0.3743308170441222	1.7962564803369907	2.5062637543896056	0.07229609542739283	0.6320381160138836	0.13291778251883388	2.633333329998995	4.383202469063376	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
142000	0.9560247413502299	1.6913968627096962	0.19420103280492806	1.3019112293824608	0.18899838906110636	0.062346931864756185	1.4597322081760304	0.10441048987276584	4.701183385979116	2.989833927988956	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
143000	1.2886810473735906	1.6370990086194852	0.8802245485448108	0.6689430842506592	0.4352168272982786	0.15701276151106752	0.6270851984400736	0.0208853796591979	1.5618401998309925	0.5811274833243188	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
144000	0.8248316360562843	0.30427756483314383	0.32995281885388605	0.43755382374647284	1.0956541302944836	1.1711862477962316	0.6059402295568267	0.11761320926078912	1.2627549697528746	0.9999475599438608	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
145000	0.3504556876045917	0.29390318670483956	0.04577814808318855	0.555638720960552	1.0120832109214206	0.25051779036509286	0.46688697739328106	0.29417528719693153	2.1730666801499936	0.980994301348338	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
146000	1.0535427640725192	1.0495826357758493	0.1828018676785857	1.0869630538737538	0.37164779116266505	1.2418917212667087	0.07548367304178381	2.3539451506383733	2.4291520593769302	1.1497884052644718	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
147000	0.725171439767929	1.2226812724646992	0.5031498149171321	0.46790835917385415	0.7586188125205011	0.9860203660553527	0.36559595333284495	0.13488096058733662	2.6132073381056515	0.9991019653123504	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
148000	1.4721079412077418	0.6698902153053905	0.24530292829378417	0.3071106339404954	0.5845964263221541	1.8777772641998622	0.3367273978045699	0.04270087511174518	0.6384992840960635	0.7250245884890633	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
149000	0.6672619540635572	2.5000335117406083	0.5460144512403772	0.07382870983312383	0.7967571091362561	0.31987009660649507	0.22259883953996956	0.5490187449072799	0.3174742862619283	0.09673418880821492	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
150000	0.9099802401055378	1.0587399677879643	0.16838462389127032	0.2666449998609739	3.385927441475358	0.05496366755884738	0.7445800595023964	0.4266257613530937	1.4283548258988255	0.47467676841089707	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
151000	1.4392903901781309	0.30783204536852665	0.502096715730223	0.3031254917942911	0.9957287385075044	0.5175575214406172	0.6138730796125161	0.6143909594010877	1.5514323827898298	0.26698748911789444	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0
152000	2.4896181566612015	2.0193076495419247	0.1168358611862425	1.130093050313703	1.7161751846037507	0.42814606200214733	0.445681603413547	1.0042364491035531	1.6127392123380004	1.7840807551194702	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
153000	1.8231574469657963	0.40328492878791267	0.03364332421604543	0.5221584065343942	1.5939598144987486	0.4128644624106385	2.553270233805583	1.385222067756235	1.237923008285622	1.3593620801116724	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
154000	1.3851147119454503	2.2430037804752043	0.13309381180082633	1.3362511629137488	0.5486360451009671	5.849915751254577	1.965976210043706	1.2559286519868433	1.1909237299866189	1.4005198166684758	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
155000	2.5305393143777204	1.3707531207766805	0.09170427536705858	0.512743658390617	1.885964451329876	3.7170314492998435	1.5564260541138957	0.7660518797986642	4.001809025360112	1.172598884626067	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
156000	0.9167772263095393	0.33812429836024377	0.2150141851496825	0.0907242689339171	0.817272060089182	0.6426875443157067	1.6242630871800516	1.547074188644176	1.4302207096827384	0.992867290407249	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0
157000	0.23409035727914668	0.048792175763669426	0.94596862049867	0.3493769851510258	0.7442376413123349	0.1514800667929402	0.8077822810311646	1.6439533220387879	0.7673612995214196	1.0143286717024822	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
158000	1.3739397297092688	0.06589689188889333	1.5738747040089707	0.04783079532928154	0.13596640700092955	0.1593989176128908	0.4339997172075855	0.5203936409506149	1.3603111067721005	2.29462548551508	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
159000	1.9758432927969143	0.3911403391356223	1.0614863132031624	1.1420776583029841	0.142027996572881	0.5023523037666004	1.2849848429862218	0.9280836527993389	1.2060708194344842	0.9176111789260053	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
160000	0.8877226873808713	0.8765672824469204	0.7904128966048121	0.8612707709677802	0.11868961731880284	0.4441741685605853	2.156186036093252	1.3101273298002845	2.9808242936821348	0.9544411537931594	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
161000	0.4313126121416898	1.009866462014176	1.6744054907613688	0.3523122175803147	0.09209859238926141	0.299928431041842	0.819723083771957	2.196982958018419	0.5612458404913526	0.3714378105117279	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
162000	0.2593758547530006	1.4554698842362528	0.8298856588487906	0.5575162950120434	0.45799210466606605	0.22215938508321426	0.2625834222269559	2.4808413466652675	0.7614274630519218	0.20987148019176347	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
163000	0.3910049920371624	0.9799545787446174	0.10594804104796601	0.5013703578138915	1.3066117106379376	1.892890041303606	0.0734779768308861	0.6099941174770308	0.5561638897527522	0.10391394983115305	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
164000	1.0195505229358526	1.0553489399760179	0.03553600445415186	0.3384156020272656	0.900920926006799	1.062480153875733	0.25009201741639053	0.5269281866790664	1.3166388716889486	0.6631480646376662	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
165000	1.4350479269383636	1.7699992008065444	0.012440876678024366	0.383495033594348	0.9129571777924956	0.17779734802469588	0.17651878522288986	0.7258237189989726	0.8625368905905721	0.45447815854468365	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
166000	0.2934035877943586	0.6655466029533619	0.17700797939585944	0.32159774349424397	2.4367852801123355	0.06874982419549946	0.49168103095474824	0.8022182120064388	0.36842386120904	0.4983263401487211	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
167000	0.7009270979522361	0.06222617579301265	0.28437319648109605	0.43151448458821345	1.9322121252671218	0.07915215232594316	0.31605383194269504	0.3861266492694268	0.7193506848942007	0.5778851831022849	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
168000	1.3158979438269667	0.1382525692106227	0.09918701190509077	0.7094807932624951	0.44349878389004904	0.11544543718307909	0.599562876787491	1.0200164262447105	2.483478463713015	1.3503814799713203	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
169000	2.3707449760511796	2.561724869941732	0.17633476864791134	0.9815731347047676	0.34365768256204365	0.8973621887701004	0.5611155563995308	0.43642025588384287	1.7695007687974331	1.7530593097994303	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
170000	1.067277128424251	1.08636164731869	0.03571452990874155	1.1886749315102763	1.3753709164254353	0.3088214828627087	0.9396516298096523	2.128106992551954	2.2808574070649374	0.2701440380051936	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
171000	1.2239708629319948	1.2112925170371773	0.06023225592196273	0.523203606392035	0.6172940741967693	0.06036162145471319	0.7857394438379784	1.4014337674636588	2.8785801384193395	1.3286792535081922	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
172000	1.2986873663072362	0.6273109230892315	0.12818115777344014	0.9556434243346793	0.15766251961463593	0.36286371198069406	0.5451296544182184	0.35224483125418654	3.603671701032973	0.43365102180232845	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	7.0
173000	0.13291560336061337	1.0125854078155456	0.9527936181971849	0.6561656825895323	4.494548409023623	0.20629401890177382	0.6109556696983884	0.2626413626672385	0.7265528502931906	0.1317095698797361	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
174000	2.211544957430687	0.6569764469544029	0.1798479273300622	1.4551787426826452	1.0033328678867366	0.13019543026690622	0.19516876832363858	0.817970616349112	1.2141961797242224	0.49198639430182767	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	5.0
175000	1.8941755332651005	0.20516886248285945	0.6103941563425656	1.665103329555673	1.6390043916540673	0.03430146727605706	0.6276344640104263	0.7076648436885495	2.2427620803042427	0.27929349009293475	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
176000	0.6828680019545423	1.2211128755593783	0.3869327042884772	1.5177066279619589	2.7051574909493037	0.01720240614956616	0.46563612207693017	2.8125360360041403	1.4002518512251139	1.2353218586442776	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
177000	2.018100783101326	1.291559311839653	0.19742659757200964	0.7968798644679895	2.4440284220328907	0.0079644088406991	1.1699819461172432	1.985657193702005	3.44550707651973	1.912011149309875	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
